"/propertyPack/alterationsAndChanges/hasAddedConservatory/yearCompleted", "What year was the installation completed?"
"/propertyPack/alterationsAndChanges/hasAddedConservatory/buildingRegApproval", "Was building regulation approval and a completion certificate obtained or an equivalent Competent Person Scheme Certificate?"
"/propertyPack/alterationsAndChanges/hasAddedConservatory/buildingRegApproval/attachments", "Please provide a copy of the documents"
"/propertyPack/alterationsAndChanges/hasAddedConservatory/buildingRegApproval/details", "Please outline the reasons why"
"/propertyPack/alterationsAndChanges/hasAddedConservatory/planningPermission", "Was planning permission obtained?"
"/propertyPack/alterationsAndChanges/hasAddedConservatory/planningPermission/attachments", "Please provide a copy of the documents"
"/propertyPack/alterationsAndChanges/hasAddedConservatory/planningPermission/details", "Please outline the reasons why"
"/propertyPack/alterationsAndChanges/worksUnfinished", "Are any of the works listed above unfinished?"
"/propertyPack/alterationsAndChanges/worksUnfinished/details", "Please provide details and explain why"
"/propertyPack/alterationsAndChanges/planningPermissionBreaches", "Are you aware of any breaches of planning permission conditions or building regulations consent conditions or work not having the necessary consents?"
"/propertyPack/alterationsAndChanges/planningPermissionBreaches/details", "Please give details"
"/propertyPack/alterationsAndChanges/unresolvedPlanningIssues", "Are you aware of any unresolved planning or building control issues?"
"/propertyPack/alterationsAndChanges/unresolvedPlanningIssues/details", "Please give details"
"/propertyPack/notices", "Notices which Affect the Property"
"/propertyPack/notices/neighbourDevelopment", "The owner of a neighbouring property is proposing to develop property or land nearby, make alterations to nearby buildings or change the use?"
"/propertyPack/notices/neighbourDevelopment/details", "Details"
"/propertyPack/notices/planningApplication", "Any planning application that could affect the property, the enjoyment of it or the views from it?"
"/propertyPack/notices/planningApplication/details", "Details"
"/propertyPack/notices/requiredMaintenance", "Notice informing you that maintenance, repairs or improvements are required to your property?"
"/propertyPack/notices/requiredMaintenance/details", "Details"
"/propertyPack/notices/listedBuildingApplication", "Listed building application"
"/propertyPack/notices/listedBuildingApplication/details", "Details"
"/propertyPack/notices/infrastructureProject", "Infrastructure project, proposed or in progress (i.e. wind turbine, railway, fracking, etc)"
"/propertyPack/notices/infrastructureProject/details", "Details"
"/propertyPack/notices/partyWallAct", "Notice under the Party Wall Act 1996 in respect of any shared or party boundaries?"
"/propertyPack/notices/partyWallAct/details", "Details"
"/propertyPack/notices/partyWallAct/attachments", "Attachments"
"/propertyPack/notices/otherNotices", "Any other type of notice?"
"/propertyPack/notices/otherNotices/details", "Details"
"/propertyPack/specialistIssues/japaneseKnotweed", "To your knowledge, is the property or neighbouring land, affected by Japanese knotweed or other invasive species?"
"/propertyPack/specialistIssues/japaneseKnotweed/managementPlanInPlace", "Is there a Japanese Knotweed management and treatment plan in place?"
"/propertyPack/specialistIssues/japaneseKnotweed/attachments", "Please supply a copy with any insurance cover linked to the plan."
"/propertyPack/fixturesAndFittings", "Fixtures and Fittings"
"/propertyPack/fixturesAndFittings/basicFittings", "Basic Fittings"
"/propertyPack/fixturesAndFittings/basicFittings/boilerImmersionHeater", "Boiler/immersion heater"
"/propertyPack/fixturesAndFittings/basicFittings/boilerImmersionHeater/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/basicFittings/boilerImmersionHeater/comments", "Comments"
"/propertyPack/fixturesAndFittings/basicFittings/boilerImmersionHeater/price", "Price"
"/propertyPack/fixturesAndFittings/basicFittings/radiatorsWallHeaters", "Radiators/wall heaters"
"/propertyPack/fixturesAndFittings/basicFittings/radiatorsWallHeaters/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/basicFittings/radiatorsWallHeaters/comments", "Comments"
"/propertyPack/fixturesAndFittings/basicFittings/radiatorsWallHeaters/price", "Price"
"/propertyPack/fixturesAndFittings/basicFittings/nightStorageHeaters", "Night storage heaters"
"/propertyPack/fixturesAndFittings/basicFittings/nightStorageHeaters/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/basicFittings/nightStorageHeaters/comments", "Comments"
"/propertyPack/fixturesAndFittings/basicFittings/nightStorageHeaters/price", "Price"
"/propertyPack/fixturesAndFittings/basicFittings/freeStandingHeaters", "Free-standing heaters"
"/propertyPack/fixturesAndFittings/basicFittings/freeStandingHeaters/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/basicFittings/freeStandingHeaters/comments", "Comments"
"/propertyPack/fixturesAndFittings/basicFittings/freeStandingHeaters/price", "Price"
"/propertyPack/fixturesAndFittings/basicFittings/gasFiresWithSurround", "Gas fires (with surround)"
"/propertyPack/fixturesAndFittings/basicFittings/gasFiresWithSurround/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/basicFittings/gasFiresWithSurround/comments", "Comments"
"/propertyPack/fixturesAndFittings/basicFittings/gasFiresWithSurround/price", "Price"
"/propertyPack/fixturesAndFittings/basicFittings/electricFiresWithSurround", "Electric fires (with surround)"
"/propertyPack/fixturesAndFittings/basicFittings/electricFiresWithSurround/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/basicFittings/electricFiresWithSurround/comments", "Comments"
"/propertyPack/fixturesAndFittings/basicFittings/electricFiresWithSurround/price", "Price"
"/propertyPack/fixturesAndFittings/basicFittings/lightSwitches", "Light switches"
"/propertyPack/fixturesAndFittings/basicFittings/lightSwitches/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/basicFittings/lightSwitches/comments", "Comments"
"/propertyPack/fixturesAndFittings/basicFittings/lightSwitches/price", "Price"
"/propertyPack/fixturesAndFittings/basicFittings/roofInsulation", "Roof insulation"
"/propertyPack/fixturesAndFittings/basicFittings/roofInsulation/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/basicFittings/roofInsulation/comments", "Comments"
"/propertyPack/fixturesAndFittings/basicFittings/roofInsulation/price", "Price"
"/propertyPack/fixturesAndFittings/basicFittings/windowFittings", "Window fittings"
"/propertyPack/fixturesAndFittings/basicFittings/windowFittings/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/basicFittings/windowFittings/comments", "Comments"
"/propertyPack/fixturesAndFittings/basicFittings/windowFittings/price", "Price"
"/propertyPack/fixturesAndFittings/basicFittings/windowShuttersGrilles", "Window shutters/grilles"
"/propertyPack/fixturesAndFittings/basicFittings/windowShuttersGrilles/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/basicFittings/windowShuttersGrilles/comments", "Comments"
"/propertyPack/fixturesAndFittings/basicFittings/windowShuttersGrilles/price", "Price"
"/propertyPack/fixturesAndFittings/basicFittings/internalDoorFittings", "Internal door fittings"
"/propertyPack/fixturesAndFittings/basicFittings/internalDoorFittings/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/basicFittings/internalDoorFittings/comments", "Comments"
"/propertyPack/fixturesAndFittings/basicFittings/internalDoorFittings/price", "Price"
"/propertyPack/fixturesAndFittings/basicFittings/externalDoorFittings", "External door fittings"
"/propertyPack/fixturesAndFittings/basicFittings/externalDoorFittings/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/basicFittings/externalDoorFittings/comments", "Comments"
"/propertyPack/fixturesAndFittings/basicFittings/externalDoorFittings/price", "Price"
"/propertyPack/fixturesAndFittings/basicFittings/doorbellChime", "Doorbell/chime"
"/propertyPack/fixturesAndFittings/basicFittings/doorbellChime/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/basicFittings/doorbellChime/comments", "Comments"
"/propertyPack/fixturesAndFittings/basicFittings/doorbellChime/price", "Price"
"/propertyPack/fixturesAndFittings/basicFittings/electricSockets", "Electric sockets"
"/propertyPack/fixturesAndFittings/basicFittings/electricSockets/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/basicFittings/electricSockets/comments", "Comments"
"/propertyPack/fixturesAndFittings/basicFittings/electricSockets/price", "Price"
"/propertyPack/fixturesAndFittings/basicFittings/burglarAlarm", "Burglar alarm"
"/propertyPack/fixturesAndFittings/basicFittings/burglarAlarm/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/basicFittings/burglarAlarm/comments", "Comments"
"/propertyPack/fixturesAndFittings/basicFittings/burglarAlarm/price", "Price"
"/propertyPack/fixturesAndFittings/basicFittings/otherItems", "Other items (please specify)"
"/propertyPack/fixturesAndFittings/basicFittings/otherItems/itemName", "Name"
"/propertyPack/fixturesAndFittings/basicFittings/otherItems/isIncludedOrExcluded", "Included or Excluded"
"/propertyPack/fixturesAndFittings/basicFittings/otherItems/price", "Price"
"/propertyPack/fixturesAndFittings/kitchen", "Kitchen"
"/propertyPack/fixturesAndFittings/kitchen/hob", "Hob"
"/propertyPack/fixturesAndFittings/kitchen/hob/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/kitchen/hob/comments", "Comments"
"/propertyPack/fixturesAndFittings/kitchen/hob/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/hob/price", "Price"
"/propertyPack/fixturesAndFittings/kitchen/hob/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/extractorHood", "Extractor hood"
"/propertyPack/fixturesAndFittings/kitchen/extractorHood/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/kitchen/extractorHood/comments", "Comments"
"/propertyPack/fixturesAndFittings/kitchen/extractorHood/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/extractorHood/price", "Price"
"/propertyPack/fixturesAndFittings/kitchen/extractorHood/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/ovenGrill", "Oven/grill"
"/propertyPack/fixturesAndFittings/kitchen/ovenGrill/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/kitchen/ovenGrill/comments", "Comments"
"/propertyPack/fixturesAndFittings/kitchen/ovenGrill/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/ovenGrill/price", "Price"
"/propertyPack/fixturesAndFittings/kitchen/ovenGrill/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/cooker", "Cooker"
"/propertyPack/fixturesAndFittings/kitchen/cooker/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/kitchen/cooker/comments", "Comments"
"/propertyPack/fixturesAndFittings/kitchen/cooker/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/cooker/price", "Price"
"/propertyPack/fixturesAndFittings/kitchen/cooker/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/microwave", "Microwave"
"/propertyPack/fixturesAndFittings/kitchen/microwave/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/kitchen/microwave/comments", "Comments"
"/propertyPack/fixturesAndFittings/kitchen/microwave/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/microwave/price", "Price"
"/propertyPack/fixturesAndFittings/kitchen/microwave/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/refrigeratorFridgeFreezer", "Refrigerator/fridge-freezer"
"/propertyPack/fixturesAndFittings/kitchen/refrigeratorFridgeFreezer/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/kitchen/refrigeratorFridgeFreezer/comments", "Comments"
"/propertyPack/fixturesAndFittings/kitchen/refrigeratorFridgeFreezer/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/refrigeratorFridgeFreezer/price", "Price"
"/propertyPack/fixturesAndFittings/kitchen/refrigeratorFridgeFreezer/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/freezer", "Freezer"
"/propertyPack/fixturesAndFittings/kitchen/freezer/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/kitchen/freezer/comments", "Comments"
"/propertyPack/fixturesAndFittings/kitchen/freezer/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/freezer/price", "Price"
"/propertyPack/fixturesAndFittings/kitchen/freezer/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/dishwasher", "Dishwasher"
"/propertyPack/fixturesAndFittings/kitchen/dishwasher/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/kitchen/dishwasher/comments", "Comments"
"/propertyPack/fixturesAndFittings/kitchen/dishwasher/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/dishwasher/price", "Price"
"/propertyPack/fixturesAndFittings/kitchen/dishwasher/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/tumbleDryer", "Tumble dryer"
"/propertyPack/fixturesAndFittings/kitchen/tumbleDryer/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/kitchen/tumbleDryer/comments", "Comments"
"/propertyPack/fixturesAndFittings/kitchen/tumbleDryer/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/tumbleDryer/price", "Price"
"/propertyPack/fixturesAndFittings/kitchen/tumbleDryer/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/washingMachine", "Washing machine"
"/propertyPack/fixturesAndFittings/kitchen/washingMachine/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/kitchen/washingMachine/comments", "Comments"
"/propertyPack/fixturesAndFittings/kitchen/washingMachine/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/washingMachine/price", "Price"
"/propertyPack/fixturesAndFittings/kitchen/washingMachine/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/otherItems", "Other items (please specify)"
"/propertyPack/fixturesAndFittings/kitchen/otherItems/itemName", "Name"
"/propertyPack/fixturesAndFittings/kitchen/otherItems/isIncludedOrExcluded", "Included or Excluded"
"/propertyPack/fixturesAndFittings/kitchen/otherItems/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/kitchen/otherItems/price", "Price"
"/propertyPack/fixturesAndFittings/kitchen/otherItems/fittedOrFreestanding/fittedOrFreestanding", "Fitted, Freestanding"
"/propertyPack/fixturesAndFittings/bathroom", "Bathroom"
"/propertyPack/fixturesAndFittings/bathroom/bath", "Bath"
"/propertyPack/fixturesAndFittings/bathroom/bath/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/bathroom/bath/comments", "Comments"
"/propertyPack/fixturesAndFittings/bathroom/bath/price", "Price"
"/propertyPack/fixturesAndFittings/bathroom/showerFittingForBath", "Shower fitting for bath"
"/propertyPack/fixturesAndFittings/bathroom/showerFittingForBath/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/bathroom/showerFittingForBath/comments", "Comments"
"/propertyPack/fixturesAndFittings/bathroom/showerFittingForBath/price", "Price"
"/propertyPack/fixturesAndFittings/bathroom/showerCurtain", "Shower curtain"
"/propertyPack/fixturesAndFittings/bathroom/showerCurtain/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/bathroom/showerCurtain/comments", "Comments"
"/propertyPack/fixturesAndFittings/bathroom/showerCurtain/price", "Price"
"/propertyPack/fixturesAndFittings/bathroom/bathroomCabinet", "Bathroom cabinet"
"/propertyPack/fixturesAndFittings/bathroom/bathroomCabinet/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/bathroom/bathroomCabinet/comments", "Comments"
"/propertyPack/fixturesAndFittings/bathroom/bathroomCabinet/price", "Price"
"/propertyPack/fixturesAndFittings/bathroom/taps", "Taps"
"/propertyPack/fixturesAndFittings/bathroom/taps/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/bathroom/taps/comments", "Comments"
"/propertyPack/fixturesAndFittings/bathroom/taps/price", "Price"
"/propertyPack/fixturesAndFittings/bathroom/separateShowersAndFittings", "Separate showers and fittings"
"/propertyPack/fixturesAndFittings/bathroom/separateShowersAndFittings/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/bathroom/separateShowersAndFittings/comments", "Comments"
"/propertyPack/fixturesAndFittings/bathroom/separateShowersAndFittings/price", "Price"
"/propertyPack/fixturesAndFittings/bathroom/towelRail", "Towel rail"
"/propertyPack/fixturesAndFittings/bathroom/towelRail/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/bathroom/towelRail/comments", "Comments"
"/propertyPack/fixturesAndFittings/bathroom/towelRail/price", "Price"
"/propertyPack/fixturesAndFittings/bathroom/soapToothbrushHolders", "Soap/toothbrush holders"
"/propertyPack/fixturesAndFittings/bathroom/soapToothbrushHolders/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/bathroom/soapToothbrushHolders/comments", "Comments"
"/propertyPack/fixturesAndFittings/bathroom/soapToothbrushHolders/price", "Price"
"/propertyPack/fixturesAndFittings/bathroom/toiletRollHolders", "Toilet roll holders"
"/propertyPack/fixturesAndFittings/bathroom/toiletRollHolders/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/bathroom/toiletRollHolders/comments", "Comments"
"/propertyPack/fixturesAndFittings/bathroom/toiletRollHolders/price", "Price"
"/propertyPack/fixturesAndFittings/bathroom/bathroomMirror", "Bathroom mirror"
"/propertyPack/fixturesAndFittings/bathroom/bathroomMirror/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/bathroom/bathroomMirror/comments", "Comments"
"/propertyPack/fixturesAndFittings/bathroom/bathroomMirror/price", "Price"
"/propertyPack/fixturesAndFittings/carpets", "Carpets"
"/propertyPack/fixturesAndFittings/carpets/hallStairsLanding", "Hall, stairs and landing"
"/propertyPack/fixturesAndFittings/carpets/hallStairsLanding/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/carpets/hallStairsLanding/comments", "Comments"
"/propertyPack/fixturesAndFittings/carpets/hallStairsLanding/price", "Price"
"/propertyPack/fixturesAndFittings/carpets/livingRoom", "Living room"
"/propertyPack/fixturesAndFittings/carpets/livingRoom/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/carpets/livingRoom/comments", "Comments"
"/propertyPack/fixturesAndFittings/carpets/livingRoom/price", "Price"
"/propertyPack/fixturesAndFittings/carpets/diningRoom", "Dining room"
"/propertyPack/fixturesAndFittings/carpets/diningRoom/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/carpets/diningRoom/comments", "Comments"
"/propertyPack/fixturesAndFittings/carpets/diningRoom/price", "Price"
"/propertyPack/fixturesAndFittings/carpets/kitchen", "Kitchen"
"/propertyPack/fixturesAndFittings/carpets/kitchen/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/carpets/kitchen/comments", "Comments"
"/propertyPack/fixturesAndFittings/carpets/kitchen/price", "Price"
"/propertyPack/fixturesAndFittings/carpets/bedroom1", "Bedroom 1"
"/propertyPack/fixturesAndFittings/carpets/bedroom1/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/carpets/bedroom1/comments", "Comments"
"/propertyPack/fixturesAndFittings/carpets/bedroom1/price", "Price"
"/propertyPack/fixturesAndFittings/carpets/bedroom2", "Bedroom 2"
"/propertyPack/fixturesAndFittings/carpets/bedroom2/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/carpets/bedroom2/comments", "Comments"
"/propertyPack/fixturesAndFittings/carpets/bedroom2/price", "Price"
"/propertyPack/fixturesAndFittings/carpets/bedroom3", "Bedroom 3"
"/propertyPack/fixturesAndFittings/carpets/bedroom3/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/carpets/bedroom3/comments", "Comments"
"/propertyPack/fixturesAndFittings/carpets/bedroom3/price", "Price"
"/propertyPack/fixturesAndFittings/carpets/otherRooms", "Other rooms (please specify)"
"/propertyPack/fixturesAndFittings/carpets/otherRooms/itemName", "Name"
"/propertyPack/fixturesAndFittings/carpets/otherRooms/isIncludedOrExcluded", "Included or Excluded"
"/propertyPack/fixturesAndFittings/carpets/otherRooms/price", "Price"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails", "Curtains and curtain rails"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets", "Curtain rails/poles/pelmets"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/hallStairsLanding", "Hall, stairs and landing"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/hallStairsLanding/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/hallStairsLanding/comments", "Comments"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/hallStairsLanding/price", "Price"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/livingRoom", "Living room"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/livingRoom/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/livingRoom/comments", "Comments"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/livingRoom/price", "Price"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/diningRoom", "Dining room"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/diningRoom/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/diningRoom/comments", "Comments"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/diningRoom/price", "Price"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/kitchen", "Kitchen"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/kitchen/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/kitchen/comments", "Comments"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/kitchen/price", "Price"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/bedroom1", "Bedroom 1"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/bedroom1/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/bedroom1/comments", "Comments"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/bedroom1/price", "Price"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/bedroom2", "Bedroom 2"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/bedroom2/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/bedroom2/comments", "Comments"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/bedroom2/price", "Price"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/bedroom3", "Bedroom 3"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/bedroom3/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/bedroom3/comments", "Comments"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/bedroom3/price", "Price"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/otherRooms", "Other rooms (please specify)"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/otherRooms/itemName", "Name"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/otherRooms/isIncludedOrExcluded", "Included or Excluded"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainRailsPolesPelmets/otherRooms/price", "Price"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds", "Curtains/blinds"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds/hallStairsLanding", "Hall, stairs and landing"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds/hallStairsLanding/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds/hallStairsLanding/comments", "Comments"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds/hallStairsLanding/price", "Price"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds/livingRoom", "Living room"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds/livingRoom/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds/livingRoom/comments", "Comments"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds/livingRoom/price", "Price"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds/diningRoom", "Dining room"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds/diningRoom/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds/diningRoom/comments", "Comments"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds/diningRoom/price", "Price"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds/kitchen", "Kitchen"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds/kitchen/isIncludedExcludedOrNone", "Included, Excluded or None"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds/kitchen/comments", "Comments"
"/propertyPack/fixturesAndFittings/curtainsAndCurtainRails/curtainsBlinds/kitchen/price", "Price"
